order_id,customer_id,store_id,employee_id,order_date,order_status,channel,payment_method,shipping_city,shipping_state,shipping_country,shipping_cost,total_amount
31683,2520,,81,2024-03-26,Completed,Online,Credit Card,Surat,Gujarat,India,92.19,229515.15
31684,9491,,92,2023-01-09,Completed,Online,UPI,Bhubaneswar,Odisha,India,321.03,13785.93
31685,4788,,18,2025-04-22,Completed,Online,Debit Card,Guwahati,Assam,India,87.69,20684.36
31686,7168,,96,2024-12-14,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,377.81,239401.95
31687,3292,,24,2023-11-29,Completed,Online,UPI,Pune,Maharashtra,India,257.79,390063.3
31688,3241,4.0,12,2024-10-22,Cancelled,Store,UPI,Hyderabad,Telangana,India,237.62,303129.0
31689,6768,,15,2024-12-31,Completed,Online,Debit Card,Indore,Madhya Pradesh,India,362.22,72721.08
31690,4374,,98,2025-12-01,Completed,Online,Net Banking,Kochi,Kerala,India,76.72,84401.2
31691,1356,,46,2025-06-24,Cancelled,Online,Net Banking,Lucknow,Uttar Pradesh,India,254.49,339352.91
31692,9804,,63,2024-01-11,Completed,Online,UPI,Pune,Maharashtra,India,493.5,459739.34
31693,1733,,75,2024-10-09,Cancelled,Online,Net Banking,Ahmedabad,Gujarat,India,59.23,291911.41
31694,2499,,92,2024-10-16,Completed,Online,UPI,Nagpur,Maharashtra,India,122.02,107373.06
31695,3416,8.0,11,2024-09-12,Completed,Store,Net Banking,Bhopal,Madhya Pradesh,India,240.09,135762.33
31696,2876,,70,2023-03-11,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,157.21,4343.6
31697,8529,,92,2025-08-28,Completed,Online,Cash on Delivery,Bhopal,Madhya Pradesh,India,79.1,589232.04
31698,526,,9,2023-01-23,Completed,Online,UPI,Hyderabad,Telangana,India,390.5,374228.34
31699,1644,,65,2024-04-29,Cancelled,Online,Debit Card,Lucknow,Uttar Pradesh,India,365.05,367359.76
31700,3760,,45,2023-05-29,Completed,Online,Cash on Delivery,Surat,Gujarat,India,486.46,317562.82
31701,7180,8.0,37,2023-05-22,Completed,Store,Credit Card,Hyderabad,Telangana,India,470.28,117342.68
31702,6496,15.0,96,2025-09-26,Completed,Store,Net Banking,Chandigarh,Chandigarh,India,430.57,277990.67
31703,962,,28,2024-07-27,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,73.86,326149.17
31704,4474,,41,2023-02-04,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,365.65,194943.31
31705,6603,,61,2025-07-22,Completed,Online,Cash on Delivery,Guwahati,Assam,India,216.37,106348.46
31706,3283,,2,2023-12-16,Cancelled,Online,UPI,Hyderabad,Telangana,India,321.61,185998.47
31707,1915,,59,2025-01-12,Completed,Online,UPI,Patna,Bihar,India,57.8,68690.39
31708,5253,,62,2024-08-07,Completed,Online,Credit Card,Mumbai,Maharashtra,India,196.19,245380.52
31709,6498,,32,2023-05-04,Completed,Online,Credit Card,Kochi,Kerala,India,149.19,45547.58
31710,7011,5.0,83,2023-07-18,Completed,Store,Cash on Delivery,Bhopal,Madhya Pradesh,India,279.85,150777.29
31711,7487,,8,2025-05-14,Completed,Online,UPI,Hyderabad,Telangana,India,33.43,184426.28
31712,9161,,9,2024-05-08,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,349.52,159531.54
31713,7656,,68,2023-11-21,Cancelled,Online,Debit Card,Hyderabad,Telangana,India,186.92,133609.16
31714,1807,,38,2025-08-04,Cancelled,Online,Cash on Delivery,Chandigarh,Chandigarh,India,141.48,28189.1
31715,1290,17.0,44,2024-04-21,Completed,Store,UPI,Guwahati,Assam,India,109.14,18592.54
31716,6907,,26,2023-07-31,Completed,Online,Credit Card,Hyderabad,Telangana,India,201.02,98888.92
31717,6678,,10,2024-02-28,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,107.6,125594.65
31718,4558,3.0,34,2023-10-14,Completed,Store,Cash on Delivery,Kolkata,West Bengal,India,57.39,103451.78
31719,119,,66,2024-11-06,Completed,Online,Credit Card,Kolkata,West Bengal,India,110.94,184195.58
31720,5628,,98,2024-05-03,Completed,Online,Credit Card,Bengaluru,Karnataka,India,180.64,121899.11
31721,7405,,82,2024-05-31,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,492.96,148334.72
31722,4721,,5,2025-07-08,Completed,Online,Debit Card,Kochi,Kerala,India,81.34,250123.6
31723,8001,,71,2025-02-20,Cancelled,Online,Debit Card,Nagpur,Maharashtra,India,297.75,388668.15
31724,4076,,5,2024-05-18,Completed,Online,UPI,Ahmedabad,Gujarat,India,410.2,191278.42
31725,6981,,74,2023-02-10,Completed,Online,UPI,Bhubaneswar,Odisha,India,238.74,100368.89
31726,1537,,49,2023-05-23,Completed,Online,UPI,Raipur,Chhattisgarh,India,298.05,183767.13
31727,8032,,22,2023-06-20,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,371.38,103317.54
31728,7022,,70,2024-09-28,Completed,Online,Credit Card,Chennai,Tamil Nadu,India,364.56,154144.12
31729,5692,15.0,60,2023-06-07,Completed,Store,UPI,Mumbai,Maharashtra,India,376.55,115859.97
31730,7672,,38,2023-10-13,Completed,Online,Debit Card,Patna,Bihar,India,329.1,196297.95
31731,2702,,2,2024-06-23,Completed,Online,Cash on Delivery,Mumbai,Maharashtra,India,245.21,190484.68
31732,7655,,85,2023-01-04,Completed,Online,Cash on Delivery,Chennai,Tamil Nadu,India,165.11,150433.46
31733,5562,,20,2024-05-23,Completed,Online,Debit Card,Hyderabad,Telangana,India,464.41,244114.65
31734,138,,57,2023-03-07,Completed,Online,Debit Card,Delhi,Delhi,India,385.94,101944.54
31735,6204,,4,2024-07-05,Completed,Online,Cash on Delivery,Chandigarh,Chandigarh,India,162.91,131199.89
31736,5938,5.0,78,2024-09-19,Completed,Store,UPI,Jaipur,Rajasthan,India,305.06,73501.36
31737,9790,,51,2024-06-03,Cancelled,Online,Debit Card,Chandigarh,Chandigarh,India,221.84,14603.64
31738,2388,,38,2023-08-12,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,142.04,76533.66
31739,1506,4.0,18,2025-06-30,Completed,Store,Net Banking,Delhi,Delhi,India,10.12,317248.1
31740,9657,7.0,31,2025-11-27,Completed,Store,Credit Card,Bhopal,Madhya Pradesh,India,133.74,402315.04
31741,6138,,43,2024-11-12,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,281.99,123005.32
31742,6636,7.0,11,2023-06-22,Completed,Store,Credit Card,Indore,Madhya Pradesh,India,444.62,138538.53
31743,5266,,83,2023-01-09,Completed,Online,Debit Card,Indore,Madhya Pradesh,India,393.42,506988.85
31744,1857,,98,2023-08-29,Completed,Online,Net Banking,Kolkata,West Bengal,India,276.71,162383.16
31745,2714,,23,2024-01-06,Completed,Online,UPI,Mumbai,Maharashtra,India,409.13,320102.17
31746,8346,,79,2023-06-22,Completed,Online,UPI,Chandigarh,Chandigarh,India,443.8,141180.1
31747,3794,,49,2023-08-15,Completed,Online,UPI,Nagpur,Maharashtra,India,85.9,228755.31
31748,4331,,79,2024-08-10,Completed,Online,Credit Card,Mumbai,Maharashtra,India,244.22,406262.84
31749,5529,9.0,6,2025-11-07,Completed,Store,UPI,Guwahati,Assam,India,159.06,187792.3
31750,4555,,58,2025-06-02,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,456.18,286586.65
31751,383,,94,2024-11-29,Cancelled,Online,UPI,Raipur,Chhattisgarh,India,60.44,94757.71
31752,2158,,84,2023-12-24,Cancelled,Online,Debit Card,Chennai,Tamil Nadu,India,289.3,145534.33
31753,7268,,86,2023-08-24,Completed,Online,UPI,Indore,Madhya Pradesh,India,208.33,89344.27
31754,3472,,26,2023-10-02,Completed,Online,UPI,Hyderabad,Telangana,India,254.16,275650.27
31755,9846,1.0,28,2025-08-11,Completed,Store,UPI,Ahmedabad,Gujarat,India,277.35,160913.94
31756,6648,4.0,66,2024-09-23,Completed,Store,Debit Card,Kolkata,West Bengal,India,311.11,248001.03
31757,3431,,99,2025-12-19,Completed,Online,Cash on Delivery,Chandigarh,Chandigarh,India,168.13,41860.35
31758,8156,,1,2024-06-17,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,52.45,39974.07
31759,7804,11.0,61,2024-12-30,Completed,Store,UPI,Guwahati,Assam,India,235.07,129048.49
31760,9398,,24,2023-11-12,Completed,Online,Net Banking,Pune,Maharashtra,India,155.3,166282.79
31761,9265,,6,2024-02-20,Completed,Online,Net Banking,Guwahati,Assam,India,230.7,13034.34
31762,6610,,8,2025-01-05,Completed,Online,Cash on Delivery,Delhi,Delhi,India,327.99,154462.63
31763,3000,,55,2025-12-30,Cancelled,Online,Debit Card,Bhubaneswar,Odisha,India,200.57,252117.54
31764,2083,,90,2025-08-14,Completed,Online,Cash on Delivery,Delhi,Delhi,India,27.1,206423.94
31765,4250,,98,2023-02-04,Completed,Online,UPI,Jaipur,Rajasthan,India,143.0,2985.71
31766,645,,94,2025-09-04,Cancelled,Online,Credit Card,Nagpur,Maharashtra,India,240.93,78775.68
31767,2814,13.0,3,2023-04-29,Completed,Store,Credit Card,Bhopal,Madhya Pradesh,India,444.03,266696.06
31768,4376,,26,2023-08-12,Completed,Online,Credit Card,Patna,Bihar,India,72.45,247118.42
31769,7700,,53,2025-05-08,Cancelled,Online,Debit Card,Mumbai,Maharashtra,India,290.2,113817.71
31770,9194,,48,2023-11-20,Completed,Online,UPI,Kolkata,West Bengal,India,251.25,284118.72
31771,2045,5.0,7,2024-06-08,Cancelled,Store,Credit Card,Delhi,Delhi,India,389.19,228268.87
31772,1851,,18,2024-01-26,Cancelled,Online,Credit Card,Pune,Maharashtra,India,312.78,51718.0
31773,4525,,32,2024-08-20,Completed,Online,Net Banking,Bhubaneswar,Odisha,India,146.66,176793.65
31774,5961,,2,2023-11-09,Completed,Online,UPI,Bhubaneswar,Odisha,India,206.17,54922.13
31775,7628,18.0,9,2023-06-11,Completed,Store,Net Banking,Patna,Bihar,India,163.44,172925.09
31776,8875,,12,2023-08-08,Cancelled,Online,Debit Card,Patna,Bihar,India,70.76,240512.82
31777,1239,5.0,40,2024-03-19,Completed,Store,UPI,Kochi,Kerala,India,89.73,210397.94
31778,1389,,25,2025-09-18,Completed,Online,UPI,Surat,Gujarat,India,488.21,152433.68
31779,7025,,95,2024-09-21,Completed,Online,Debit Card,Jaipur,Rajasthan,India,156.9,115914.21
31780,1559,15.0,69,2024-07-30,Completed,Store,UPI,Hyderabad,Telangana,India,338.08,105859.83
31781,5459,,57,2023-07-10,Completed,Online,Credit Card,Lucknow,Uttar Pradesh,India,13.35,6632.87
31782,8465,,59,2024-09-09,Completed,Online,Debit Card,Patna,Bihar,India,195.42,132385.2
31783,3293,3.0,31,2025-04-28,Completed,Store,Credit Card,Kolkata,West Bengal,India,180.64,133352.23
31784,9428,,73,2023-07-29,Cancelled,Online,Cash on Delivery,Pune,Maharashtra,India,429.64,113561.88
31785,4620,,35,2025-02-14,Completed,Online,Credit Card,Ahmedabad,Gujarat,India,311.62,78456.34
31786,3236,,58,2023-03-17,Completed,Online,Net Banking,Kochi,Kerala,India,452.4,386484.26
31787,5237,,90,2024-12-10,Cancelled,Online,Net Banking,Surat,Gujarat,India,377.98,122819.69
31788,3644,,43,2024-03-02,Completed,Online,UPI,Patna,Bihar,India,480.18,122945.1
31789,26,,31,2023-11-11,Cancelled,Online,Credit Card,Guwahati,Assam,India,492.85,74609.53
31790,8955,,94,2025-07-12,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,353.29,308888.03
31791,3269,,57,2023-01-20,Completed,Online,Debit Card,Patna,Bihar,India,204.32,183782.09
31792,6669,,78,2024-08-17,Completed,Online,Credit Card,Chandigarh,Chandigarh,India,105.1,228577.37
31793,5502,,80,2023-03-11,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,15.8,197506.07
31794,2591,,94,2024-06-12,Completed,Online,UPI,Chennai,Tamil Nadu,India,104.81,193690.09
31795,4508,19.0,37,2023-05-05,Completed,Store,UPI,Indore,Madhya Pradesh,India,159.1,340975.77
31796,1733,,70,2025-08-30,Cancelled,Online,Credit Card,Ahmedabad,Gujarat,India,313.32,257615.81
31797,9720,,27,2024-06-02,Completed,Online,Credit Card,Nagpur,Maharashtra,India,2.62,56253.17
31798,9983,,46,2024-06-22,Completed,Online,Credit Card,Delhi,Delhi,India,303.8,244227.94
31799,3213,,74,2024-10-07,Cancelled,Online,Net Banking,Kolkata,West Bengal,India,114.57,136874.6
31800,8808,,45,2025-07-30,Completed,Online,Net Banking,Chennai,Tamil Nadu,India,22.74,359864.75
31801,594,19.0,16,2024-04-16,Completed,Store,Cash on Delivery,Jaipur,Rajasthan,India,130.08,12386.84
31802,3675,,70,2023-08-01,Completed,Online,Debit Card,Surat,Gujarat,India,120.12,224347.25
31803,3088,,67,2023-05-01,Completed,Online,Cash on Delivery,Bhubaneswar,Odisha,India,491.44,29724.97
31804,5560,,67,2023-09-10,Completed,Online,Net Banking,Chandigarh,Chandigarh,India,258.27,81482.02
31805,5890,,72,2025-12-03,Cancelled,Online,Net Banking,Bhopal,Madhya Pradesh,India,409.3,181552.19
31806,257,,70,2023-07-02,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,324.81,207627.89
31807,8037,,86,2025-05-24,Completed,Online,Net Banking,Jaipur,Rajasthan,India,197.07,152312.6
31808,6746,,6,2023-06-17,Completed,Online,Cash on Delivery,Lucknow,Uttar Pradesh,India,138.33,73716.86
31809,1060,18.0,5,2023-12-21,Completed,Store,UPI,Ahmedabad,Gujarat,India,24.49,268689.37
31810,1371,,11,2024-10-30,Completed,Online,Cash on Delivery,Nagpur,Maharashtra,India,12.18,254563.93
31811,4520,,58,2025-08-20,Cancelled,Online,UPI,Delhi,Delhi,India,189.88,334716.27
31812,9382,,16,2024-11-29,Completed,Online,Net Banking,Delhi,Delhi,India,115.89,88926.0
31813,3505,,61,2024-04-30,Completed,Online,Net Banking,Lucknow,Uttar Pradesh,India,429.0,297764.76
31814,6283,,30,2024-05-06,Completed,Online,Credit Card,Delhi,Delhi,India,84.61,121593.81
31815,3882,,84,2024-08-04,Completed,Online,Debit Card,Jaipur,Rajasthan,India,312.42,157459.95
31816,2254,,78,2024-04-24,Completed,Online,Debit Card,Pune,Maharashtra,India,52.2,229010.06
31817,1351,,77,2025-07-25,Completed,Online,Debit Card,Mumbai,Maharashtra,India,239.45,202122.35
31818,930,,32,2024-07-16,Cancelled,Online,UPI,Mumbai,Maharashtra,India,73.51,30888.55
31819,5785,20.0,78,2024-07-02,Completed,Store,Net Banking,Indore,Madhya Pradesh,India,193.33,477831.08
31820,9773,20.0,90,2024-11-28,Completed,Store,Net Banking,Pune,Maharashtra,India,384.56,130128.01
31821,7438,,31,2024-04-15,Completed,Online,UPI,Chennai,Tamil Nadu,India,106.47,344356.63
31822,293,9.0,47,2025-12-14,Completed,Store,Credit Card,Nagpur,Maharashtra,India,231.55,301431.47
31823,6959,,80,2024-11-24,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,225.55,103244.69
31824,4217,,32,2024-03-25,Completed,Online,Credit Card,Bhubaneswar,Odisha,India,238.6,230724.61
31825,416,,3,2023-05-05,Completed,Online,Net Banking,Patna,Bihar,India,180.19,141113.41
31826,2432,,61,2025-08-30,Completed,Online,Net Banking,Nagpur,Maharashtra,India,5.06,124691.42
31827,6773,18.0,52,2023-05-22,Completed,Store,Net Banking,Surat,Gujarat,India,244.32,378724.27
31828,9382,,31,2024-07-04,Cancelled,Online,Debit Card,Delhi,Delhi,India,304.85,237292.03
31829,7313,,9,2024-10-08,Completed,Online,Cash on Delivery,Bhopal,Madhya Pradesh,India,51.0,152879.35
31830,6960,17.0,20,2023-01-10,Cancelled,Store,Debit Card,Chennai,Tamil Nadu,India,226.03,196233.62
31831,879,12.0,37,2025-04-06,Completed,Store,Cash on Delivery,Surat,Gujarat,India,266.11,142632.14
31832,4621,11.0,69,2025-11-17,Cancelled,Store,UPI,Delhi,Delhi,India,64.37,190785.91
31833,1530,,30,2025-07-28,Completed,Online,Debit Card,Indore,Madhya Pradesh,India,174.52,237841.33
31834,5980,,99,2025-07-21,Completed,Online,Cash on Delivery,Bengaluru,Karnataka,India,364.4,55580.89
31835,3270,7.0,15,2023-07-11,Completed,Store,Net Banking,Raipur,Chhattisgarh,India,473.58,261503.72
31836,2836,12.0,34,2024-05-24,Cancelled,Store,Cash on Delivery,Nagpur,Maharashtra,India,270.82,49583.74
31837,143,,64,2024-07-24,Completed,Online,Cash on Delivery,Ahmedabad,Gujarat,India,54.75,28760.03
31838,8432,3.0,62,2025-06-24,Completed,Store,UPI,Bengaluru,Karnataka,India,421.51,171173.11
31839,611,,97,2023-04-17,Completed,Online,Cash on Delivery,Raipur,Chhattisgarh,India,286.4,117174.66
31840,3817,10.0,15,2024-09-05,Completed,Store,Net Banking,Bhopal,Madhya Pradesh,India,374.84,93705.32
31841,7054,,60,2024-12-23,Cancelled,Online,Cash on Delivery,Raipur,Chhattisgarh,India,197.98,216177.57
31842,8976,,46,2025-11-07,Completed,Online,Net Banking,Surat,Gujarat,India,0.85,342973.78
31843,2373,1.0,24,2023-08-29,Cancelled,Store,UPI,Jaipur,Rajasthan,India,422.95,347608.57
31844,7264,16.0,29,2023-11-22,Completed,Store,Cash on Delivery,Mumbai,Maharashtra,India,354.91,67869.32
31845,5323,,43,2023-07-01,Completed,Online,Net Banking,Bengaluru,Karnataka,India,249.21,115817.51
31846,4692,2.0,20,2024-09-27,Completed,Store,Net Banking,Bhubaneswar,Odisha,India,146.87,60276.33
31847,8231,,29,2025-01-10,Cancelled,Online,Credit Card,Bhopal,Madhya Pradesh,India,487.35,36558.68
31848,7098,,49,2023-03-19,Completed,Online,Net Banking,Mumbai,Maharashtra,India,228.07,21303.1
31849,307,,78,2025-12-30,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,70.95,211879.2
31850,3187,,5,2023-09-02,Completed,Online,Credit Card,Guwahati,Assam,India,436.77,322866.76
31851,8438,8.0,50,2025-06-26,Completed,Store,Cash on Delivery,Guwahati,Assam,India,394.47,158891.81
31852,3420,,19,2025-06-14,Completed,Online,Credit Card,Chandigarh,Chandigarh,India,113.18,139195.48
31853,4517,16.0,34,2025-01-28,Completed,Store,Cash on Delivery,Kochi,Kerala,India,25.79,249995.07
31854,6851,,73,2025-10-12,Completed,Online,UPI,Bhubaneswar,Odisha,India,321.36,8356.08
31855,5658,,85,2024-01-25,Completed,Online,Debit Card,Guwahati,Assam,India,50.81,208175.82
31856,9102,,82,2025-02-09,Completed,Online,Credit Card,Patna,Bihar,India,238.96,232451.56
31857,4679,,83,2024-04-07,Completed,Online,Credit Card,Kochi,Kerala,India,307.3,502562.38
31858,8096,,100,2024-05-13,Completed,Online,UPI,Indore,Madhya Pradesh,India,88.76,237935.78
31859,8618,,46,2024-01-05,Completed,Online,UPI,Kochi,Kerala,India,434.19,146859.65
31860,7847,,21,2023-10-31,Completed,Online,UPI,Nagpur,Maharashtra,India,256.61,148257.59
31861,3854,,25,2023-04-03,Cancelled,Online,UPI,Nagpur,Maharashtra,India,297.2,115516.2
31862,3194,,24,2025-01-20,Completed,Online,Credit Card,Kochi,Kerala,India,397.33,87879.56
31863,5638,,78,2025-12-19,Cancelled,Online,Debit Card,Surat,Gujarat,India,382.18,173988.66
31864,7761,,81,2023-01-01,Cancelled,Online,Cash on Delivery,Patna,Bihar,India,301.28,205044.1
31865,5533,18.0,67,2023-12-06,Completed,Store,Credit Card,Pune,Maharashtra,India,188.19,207208.12
31866,7666,,27,2025-04-10,Completed,Online,UPI,Chennai,Tamil Nadu,India,428.58,36815.5
31867,7121,8.0,34,2023-03-24,Cancelled,Store,UPI,Hyderabad,Telangana,India,69.82,137746.15
31868,3583,,65,2025-08-27,Completed,Online,UPI,Guwahati,Assam,India,458.4,194354.87
31869,435,5.0,80,2023-04-04,Completed,Store,UPI,Mumbai,Maharashtra,India,17.88,597918.03
31870,956,,57,2025-10-10,Cancelled,Online,UPI,Chennai,Tamil Nadu,India,360.91,127112.21
31871,3888,,88,2024-11-25,Cancelled,Online,UPI,Hyderabad,Telangana,India,277.1,31566.8
31872,7944,16.0,67,2023-04-27,Completed,Store,UPI,Hyderabad,Telangana,India,240.6,425938.13
31873,6875,,46,2023-03-19,Completed,Online,Net Banking,Bhopal,Madhya Pradesh,India,79.48,160051.8
31874,965,15.0,26,2023-11-10,Completed,Store,Credit Card,Chandigarh,Chandigarh,India,357.23,9096.36
31875,3862,,47,2025-02-18,Completed,Online,Cash on Delivery,Nagpur,Maharashtra,India,481.25,329864.1
31876,4444,,41,2025-01-17,Completed,Online,Credit Card,Bhopal,Madhya Pradesh,India,321.96,101189.81
31877,1318,,22,2023-11-05,Completed,Online,UPI,Chennai,Tamil Nadu,India,108.53,330837.96
31878,9602,,5,2024-12-09,Completed,Online,Cash on Delivery,Patna,Bihar,India,195.22,117280.66
31879,219,,9,2024-12-29,Cancelled,Online,Debit Card,Chennai,Tamil Nadu,India,231.19,177733.96
31880,5282,,74,2025-06-28,Completed,Online,Debit Card,Bhubaneswar,Odisha,India,432.48,84430.15
31881,5198,,83,2023-03-16,Completed,Online,UPI,Chennai,Tamil Nadu,India,468.95,57983.64
31882,6315,,67,2025-10-08,Completed,Online,Credit Card,Patna,Bihar,India,423.19,95909.66
31883,4860,,79,2025-03-23,Completed,Online,Net Banking,Indore,Madhya Pradesh,India,313.59,59809.26
31884,1277,,65,2023-11-26,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,462.92,119638.65
31885,605,,81,2023-10-04,Cancelled,Online,Net Banking,Kolkata,West Bengal,India,333.68,154947.1
31886,1692,,36,2024-04-08,Completed,Online,Cash on Delivery,Kochi,Kerala,India,97.88,394861.3
31887,1207,,70,2025-01-07,Completed,Online,Net Banking,Hyderabad,Telangana,India,91.1,173631.11
31888,7307,14.0,36,2025-10-05,Completed,Store,Debit Card,Raipur,Chhattisgarh,India,484.24,257462.61
31889,5727,,6,2024-10-07,Completed,Online,Net Banking,Kolkata,West Bengal,India,72.26,203551.72
31890,7850,8.0,76,2024-09-23,Completed,Store,Credit Card,Bhubaneswar,Odisha,India,121.68,284163.08
31891,2088,,97,2024-09-18,Completed,Online,UPI,Chennai,Tamil Nadu,India,421.43,82628.61
31892,985,20.0,54,2023-09-03,Completed,Store,Cash on Delivery,Chennai,Tamil Nadu,India,102.89,2431.87
31893,9762,,87,2025-01-27,Cancelled,Online,Debit Card,Pune,Maharashtra,India,176.45,191720.78
31894,9881,,4,2023-03-16,Completed,Online,Net Banking,Surat,Gujarat,India,21.59,366934.57
31895,5810,,76,2024-02-14,Completed,Online,Net Banking,Lucknow,Uttar Pradesh,India,253.69,109055.54
31896,7110,,56,2025-05-28,Completed,Online,Debit Card,Kochi,Kerala,India,495.16,133424.25
31897,4310,,74,2025-09-10,Completed,Online,Debit Card,Ahmedabad,Gujarat,India,381.95,497406.17
31898,3307,,38,2024-11-25,Cancelled,Online,Cash on Delivery,Hyderabad,Telangana,India,256.99,150451.69
31899,5023,,26,2024-01-24,Completed,Online,Credit Card,Indore,Madhya Pradesh,India,492.58,352842.37
