return_id,order_id,order_item_id,customer_id,product_id,return_date,return_quantity,return_reason,refund_amount,return_status
4922,27704,83457,9917,539,2025-07-19,2,Late Delivery,118387.18,Completed
4923,27709,83469,2677,846,2024-10-10,1,Size/Fit Issue,21886.79,Completed
4924,27713,83479,2789,92,2023-11-01,5,Damaged Product,102362.05,Completed
4925,27713,83481,2789,422,2023-11-01,1,Damaged Product,36577.78,Completed
4926,27717,83487,5690,990,2025-12-30,4,Product Not as Expected,64766.56,Completed
4927,27721,83499,2299,224,2023-06-11,1,Changed Mind,29142.1,Completed
4928,27724,83509,6670,830,2025-12-14,1,Size/Fit Issue,2181.3,Completed
4929,27728,83522,714,385,2024-04-19,1,Quality Issue,51195.51,Completed
4930,27734,83541,5070,573,2023-05-22,1,Changed Mind,17211.31,Completed
4931,27742,83568,463,642,2023-01-15,1,Changed Mind,9120.83,Completed
4932,27745,83579,9,248,2024-12-04,3,Damaged Product,4116.63,Completed
4933,27750,83590,7107,15,2023-06-15,3,Wrong Product,188266.17,Completed
4934,27752,83598,7272,687,2025-07-05,2,Wrong Product,11466.58,Completed
4935,27752,83599,7272,56,2025-07-05,1,Damaged Product,9324.88,Completed
4936,27760,83628,6586,614,2025-07-24,1,Late Delivery,54167.99,Completed
4937,27764,83641,3822,442,2024-12-30,1,Wrong Product,63464.4,Completed
4938,27770,83654,6322,784,2025-11-18,4,Product Not as Expected,265121.8,Completed
4939,27786,83710,9159,62,2023-08-05,1,Product Not as Expected,64455.04,Completed
4940,27795,83741,7275,948,2023-09-14,2,Damaged Product,45085.5,Completed
4941,27806,83774,485,984,2025-12-21,1,Quality Issue,37563.24,Completed
4942,27806,83777,485,216,2025-12-21,1,Quality Issue,2917.11,Completed
4943,27815,83805,7558,120,2024-11-18,1,Damaged Product,21190.89,Completed
4944,27816,83808,7048,49,2024-08-08,1,Wrong Product,52319.21,Completed
4945,27820,83825,3474,14,2025-09-27,2,Damaged Product,50372.34,Completed
4946,27829,83847,7471,910,2024-06-15,1,Damaged Product,46134.06,Completed
4947,27831,83854,2503,281,2024-06-27,1,Product Not as Expected,4708.56,Completed
4948,27831,83856,2503,695,2024-06-27,3,Wrong Product,109019.07,Completed
4949,27835,83871,2114,440,2023-01-28,1,Late Delivery,53089.24,Completed
4950,27842,83894,2802,712,2024-08-17,1,Changed Mind,7038.7,Completed
4951,27846,83905,9527,733,2025-04-19,1,Damaged Product,2797.99,Completed
4952,27848,83912,6494,314,2023-05-24,1,Late Delivery,18663.84,Completed
4953,27856,83938,80,589,2023-12-31,1,Size/Fit Issue,60461.14,Completed
4954,27866,83980,2807,115,2024-03-17,2,Wrong Product,31902.7,Completed
4955,27866,83982,2807,54,2024-03-17,1,Damaged Product,83257.08,Completed
4956,27886,84045,9638,736,2023-01-10,2,Size/Fit Issue,154373.8,Completed
4957,27886,84046,9638,834,2023-01-10,1,Late Delivery,10608.23,Completed
4958,27892,84061,304,70,2024-12-11,2,Wrong Product,69735.86,Completed
4959,27902,84087,6530,328,2024-06-01,1,Wrong Product,71127.26,Completed
4960,27904,84094,9408,883,2024-05-11,1,Changed Mind,70912.74,Completed
4961,27911,84111,1253,937,2025-06-16,1,Late Delivery,75287.48,Completed
4962,27921,84144,7313,803,2024-03-14,1,Size/Fit Issue,41338.57,Completed
4963,27922,84145,6020,396,2023-01-25,1,Changed Mind,49585.04,Completed
4964,27926,84156,9894,792,2024-07-15,1,Wrong Product,41133.39,Completed
4965,27930,84164,9519,391,2023-07-02,1,Product Not as Expected,15629.89,Completed
4966,27943,84204,3114,523,2025-05-18,1,Size/Fit Issue,19573.08,Completed
4967,27949,84221,9101,390,2024-04-25,1,Late Delivery,58992.99,Completed
4968,27958,84251,8492,655,2023-08-14,1,Late Delivery,43388.81,Completed
4969,27961,84262,8470,479,2024-08-02,1,Wrong Product,1432.07,Completed
4970,27963,84267,495,777,2023-01-20,1,Late Delivery,35950.07,Completed
4971,27980,84310,7502,918,2023-10-09,1,Product Not as Expected,12904.52,Completed
4972,27990,84344,701,799,2024-04-04,1,Damaged Product,8251.88,Completed
4973,27995,84360,1235,950,2025-01-18,1,Changed Mind,4878.32,Completed
4974,27996,84365,4388,713,2025-02-21,1,Damaged Product,39163.32,Completed
4975,28004,84383,4619,552,2024-12-08,2,Wrong Product,72873.62,Completed
4976,28021,84429,3869,750,2024-06-08,2,Damaged Product,64723.78,Completed
4977,28021,84431,3869,888,2024-06-08,1,Quality Issue,28122.2,Completed
4978,28023,84439,3885,223,2023-08-13,1,Product Not as Expected,8494.22,Completed
4979,28024,84442,7830,69,2024-01-24,1,Late Delivery,32929.62,Completed
4980,28027,84453,2176,196,2024-09-20,1,Late Delivery,35740.62,Completed
4981,28029,84459,4044,879,2024-05-12,2,Late Delivery,4934.38,Completed
4982,28051,84528,1236,596,2024-09-04,2,Quality Issue,36982.3,Completed
4983,28059,84561,3040,140,2025-11-12,2,Quality Issue,2241.48,Completed
4984,28059,84562,3040,645,2025-11-12,1,Changed Mind,23430.55,Completed
4985,28064,84574,5413,934,2023-08-03,1,Late Delivery,13975.94,Completed
4986,28066,84580,519,534,2024-01-16,1,Size/Fit Issue,3962.65,Completed
4987,28070,84589,9855,830,2024-07-05,1,Wrong Product,2181.3,Completed
4988,28076,84609,5088,5,2024-10-27,1,Product Not as Expected,25962.08,Completed
4989,28077,84616,818,709,2024-12-21,1,Size/Fit Issue,1203.2,Completed
4990,28091,84659,1983,51,2025-08-05,2,Wrong Product,13783.92,Completed
4991,28096,84677,9490,887,2024-11-13,1,Product Not as Expected,31901.21,Completed
4992,28106,84705,1736,888,2025-11-10,3,Product Not as Expected,84366.6,Completed
4993,28107,84708,4146,517,2023-05-28,1,Quality Issue,27837.58,Completed
4994,28112,84721,3202,56,2024-08-26,1,Changed Mind,9324.88,Completed
4995,28119,84743,4641,868,2023-11-29,1,Late Delivery,30561.21,Completed
4996,28127,84765,3622,61,2025-11-21,1,Quality Issue,55328.05,Completed
4997,28128,84768,9682,992,2024-02-05,1,Late Delivery,26378.31,Completed
4998,28145,84826,4868,409,2023-06-22,1,Size/Fit Issue,61954.7,Completed
4999,28145,84827,4868,61,2023-06-22,1,Changed Mind,55328.05,Completed
5000,28153,84854,9420,573,2025-08-10,1,Changed Mind,17211.31,Completed
5001,28154,84859,9203,692,2023-05-23,2,Changed Mind,60228.52,Completed
5002,28156,84865,686,960,2025-04-08,3,Late Delivery,189542.4,Completed
5003,28176,84923,9704,122,2025-11-28,1,Size/Fit Issue,61466.27,Completed
5004,28184,84954,1291,496,2025-12-25,1,Changed Mind,3172.96,Completed
5005,28196,84986,3335,933,2025-07-19,1,Late Delivery,33858.42,Completed
5006,28202,85002,6372,604,2024-12-26,2,Quality Issue,73842.96,Completed
5007,28216,85056,1569,41,2023-02-15,1,Size/Fit Issue,47175.64,Completed
5008,28217,85059,3491,153,2023-10-21,2,Late Delivery,61960.16,Completed
5009,28219,85063,3234,725,2023-10-26,1,Size/Fit Issue,65498.22,Completed
5010,28227,85082,3929,396,2023-12-08,1,Wrong Product,49585.04,Completed
5011,28228,85087,6595,503,2024-04-30,2,Damaged Product,118758.34,Completed
5012,28231,85096,4287,924,2023-02-14,1,Wrong Product,35999.57,Completed
5013,28234,85106,1099,706,2023-12-02,1,Late Delivery,39123.19,Completed
5014,28236,85115,6382,716,2023-05-03,1,Damaged Product,37907.5,Completed
5015,28240,85123,6134,799,2024-10-17,1,Damaged Product,8251.88,Completed
5016,28244,85131,405,177,2023-04-14,4,Late Delivery,220930.08,Completed
5017,28273,85211,4840,897,2023-03-14,2,Changed Mind,107442.62,Completed
5018,28277,85224,2455,808,2024-09-11,1,Late Delivery,14621.63,Completed
5019,28281,85234,9525,10,2025-10-15,1,Late Delivery,2841.22,Completed
5020,28281,85235,9525,730,2025-10-15,4,Size/Fit Issue,26748.48,Completed
5021,28289,85257,3745,972,2024-07-13,3,Changed Mind,90926.01,Completed
5022,28299,85279,8859,716,2023-07-24,1,Late Delivery,37907.5,Completed
5023,28306,85290,2375,972,2025-03-01,1,Product Not as Expected,30308.67,Completed
5024,28312,85315,521,9,2024-08-28,1,Product Not as Expected,61804.18,Completed
5025,28313,85317,9416,831,2024-01-26,3,Quality Issue,217279.08,Completed
5026,28314,85319,1089,434,2023-10-06,3,Late Delivery,28376.88,Completed
5027,28333,85364,8166,377,2025-07-01,3,Damaged Product,115962.87,Completed
5028,28333,85365,8166,48,2025-07-01,1,Damaged Product,24215.99,Completed
5029,28339,85385,5403,578,2024-05-18,1,Product Not as Expected,39704.69,Completed
5030,28361,85447,9193,49,2024-11-21,3,Changed Mind,156957.63,Completed
5031,28362,85450,604,605,2023-12-12,1,Changed Mind,28301.75,Completed
5032,28366,85460,2546,532,2024-08-17,1,Changed Mind,60027.29,Completed
5033,28383,85511,7699,494,2023-11-05,1,Changed Mind,46086.19,Completed
5034,28397,85551,3341,124,2024-03-25,1,Late Delivery,32253.1,Completed
5035,28399,85556,3269,231,2024-10-05,2,Late Delivery,43431.46,Completed
5036,28414,85598,8945,68,2025-03-31,4,Size/Fit Issue,242742.4,Completed
5037,28417,85606,9526,221,2023-09-08,3,Product Not as Expected,28503.06,Completed
5038,28420,85614,4707,734,2025-09-09,1,Quality Issue,4017.31,Completed
5039,28421,85617,4300,451,2025-10-13,1,Damaged Product,17488.8,Completed
5040,28423,85626,4983,893,2024-05-30,1,Size/Fit Issue,24158.85,Completed
5041,28425,85632,3710,834,2025-01-03,2,Damaged Product,21216.46,Completed
5042,28426,85636,4028,14,2025-06-13,1,Late Delivery,25186.17,Completed
5043,28446,85698,1226,324,2023-12-06,1,Size/Fit Issue,65084.11,Completed
5044,28449,85705,4785,544,2023-07-06,1,Wrong Product,60516.54,Completed
5045,28451,85717,3571,225,2024-01-29,1,Late Delivery,42762.46,Completed
5046,28453,85719,5239,468,2024-05-08,1,Product Not as Expected,31010.39,Completed
5047,28454,85722,8463,847,2025-02-06,1,Damaged Product,86269.16,Completed
5048,28461,85744,76,567,2024-10-04,1,Size/Fit Issue,31754.53,Completed
5049,28473,85772,5674,634,2024-05-29,2,Product Not as Expected,78286.12,Completed
5050,28482,85806,3306,901,2025-05-05,1,Late Delivery,49064.78,Completed
5051,28483,85809,1737,398,2025-01-03,1,Quality Issue,68881.06,Completed
5052,28492,85835,4680,227,2024-11-26,1,Wrong Product,15855.11,Completed
5053,28494,85840,8873,611,2025-06-07,1,Size/Fit Issue,56897.12,Completed
5054,28501,85860,3956,604,2024-02-19,2,Damaged Product,73842.96,Completed
5055,28503,85866,8266,153,2024-07-23,1,Late Delivery,30980.08,Completed
5056,28507,85882,9809,456,2023-12-11,1,Quality Issue,39470.43,Completed
5057,28509,85888,8564,394,2023-10-27,1,Late Delivery,42580.81,Completed
5058,28528,85938,6878,966,2023-05-25,1,Size/Fit Issue,45203.42,Completed
5059,28528,85939,6878,3,2023-05-25,1,Quality Issue,43470.0,Completed
5060,28529,85942,2450,401,2023-10-21,2,Changed Mind,168399.96,Completed
5061,28534,85957,3450,948,2024-06-23,1,Product Not as Expected,22542.75,Completed
5062,28536,85963,2140,603,2025-04-26,1,Changed Mind,3198.92,Completed
5063,28545,85990,5646,250,2024-11-22,1,Product Not as Expected,38589.27,Completed
5064,28547,85997,5468,930,2025-05-22,2,Product Not as Expected,78641.66,Completed
5065,28552,86013,9011,678,2024-05-28,1,Late Delivery,49387.32,Completed
5066,28557,86028,3789,743,2024-08-27,1,Damaged Product,22075.79,Completed
5067,28559,86032,3860,573,2023-09-27,1,Damaged Product,17211.31,Completed
5068,28561,86041,1842,357,2023-04-04,2,Damaged Product,77900.3,Completed
5069,28569,86067,4133,273,2024-12-10,3,Wrong Product,176201.85,Completed
5070,28580,86091,7715,67,2025-03-28,3,Damaged Product,82407.09,Completed
5071,28583,86102,6163,625,2024-12-10,1,Quality Issue,60670.26,Completed
5072,28585,86107,5373,976,2023-05-09,1,Quality Issue,58220.65,Completed
5073,28585,86109,5373,869,2023-05-09,1,Damaged Product,27599.74,Completed
5074,28596,86140,2785,728,2025-06-03,1,Size/Fit Issue,72056.51,Completed
5075,28602,86157,1737,356,2024-02-10,1,Damaged Product,27519.26,Completed
5076,28606,86169,6771,996,2025-10-05,3,Product Not as Expected,129023.34,Completed
5077,28607,86174,1665,97,2023-01-23,1,Changed Mind,6899.98,Completed
5078,28618,86197,2985,734,2025-07-18,1,Changed Mind,4017.31,Completed
5079,28620,86204,1419,726,2023-06-29,1,Product Not as Expected,49127.83,Completed
5080,28623,86211,4174,176,2024-01-30,1,Wrong Product,4905.76,Completed
5081,28624,86218,2575,191,2024-08-19,2,Late Delivery,91597.34,Completed
5082,28629,86229,6292,419,2025-03-01,1,Changed Mind,55047.34,Completed
5083,28630,86231,7821,84,2023-03-21,1,Wrong Product,12692.83,Completed
5084,28641,86253,3452,82,2025-12-27,1,Late Delivery,40379.87,Completed
5085,28642,86256,6633,778,2024-09-26,1,Quality Issue,84709.59,Completed
5086,28645,86267,2733,394,2025-01-23,2,Changed Mind,85161.62,Completed
5087,28649,86279,4975,704,2024-12-19,4,Product Not as Expected,6750.08,Completed
5088,28650,86281,7668,920,2024-12-23,1,Late Delivery,34221.06,Completed
5089,28656,86301,790,235,2025-04-28,1,Late Delivery,18706.23,Completed
5090,28658,86305,1035,649,2023-06-16,1,Changed Mind,52465.73,Completed
5091,28660,86312,5564,728,2023-09-23,1,Damaged Product,72056.51,Completed
5092,28665,86324,576,420,2024-05-13,2,Size/Fit Issue,139777.32,Completed
5093,28682,86374,7008,641,2024-07-11,1,Size/Fit Issue,12415.84,Completed
5094,28683,86378,3529,505,2023-11-04,1,Product Not as Expected,19424.05,Completed
5095,28686,86390,1674,527,2024-09-27,2,Wrong Product,26379.56,Completed
5096,28699,86435,4384,797,2025-04-25,1,Damaged Product,59017.62,Completed
5097,28705,86446,6056,438,2024-01-11,1,Changed Mind,62279.76,Completed
5098,28705,86449,6056,509,2024-01-11,1,Damaged Product,19248.16,Completed
5099,28706,86450,7799,777,2024-04-18,1,Product Not as Expected,35950.07,Completed
5100,28710,86464,2589,430,2024-10-27,1,Damaged Product,28848.05,Completed
5101,28728,86507,9642,370,2024-03-29,2,Changed Mind,85304.88,Completed
5102,28742,86539,6938,665,2024-12-28,1,Wrong Product,10591.49,Completed
5103,28745,86550,2861,923,2023-11-30,1,Size/Fit Issue,3340.47,Completed
5104,28754,86574,4978,352,2024-06-06,1,Quality Issue,3351.05,Completed
5105,28759,86587,7722,328,2024-09-04,2,Wrong Product,142254.52,Completed
5106,28762,86600,7670,288,2023-11-20,4,Damaged Product,75427.4,Completed
5107,28770,86630,6661,552,2024-03-12,1,Quality Issue,36436.81,Completed
5108,28771,86632,1496,984,2024-05-25,1,Changed Mind,37563.24,Completed
5109,28779,86656,6763,315,2025-07-17,1,Late Delivery,13505.06,Completed
5110,28781,86659,5941,975,2025-04-20,1,Quality Issue,52812.93,Completed
5111,28782,86661,2869,143,2023-03-19,1,Quality Issue,57065.25,Completed
5112,28791,86688,5503,820,2023-04-18,1,Changed Mind,41957.83,Completed
5113,28792,86694,2022,640,2025-06-27,1,Wrong Product,21322.1,Completed
5114,28793,86696,860,988,2025-02-10,1,Size/Fit Issue,39079.27,Completed
5115,28814,86764,1374,176,2025-02-14,1,Changed Mind,4905.76,Completed
5116,28819,86778,2397,847,2024-12-05,1,Size/Fit Issue,86269.16,Completed
5117,28829,86804,7566,456,2025-12-29,2,Changed Mind,78940.86,Completed
5118,28830,86806,6080,310,2025-05-05,1,Product Not as Expected,56308.84,Completed
5119,28831,86809,8977,507,2023-05-14,1,Wrong Product,60624.2,Completed
5120,28837,86822,8967,62,2023-03-01,1,Quality Issue,64455.04,Completed
5121,28838,86826,7213,135,2025-02-21,1,Quality Issue,54446.43,Completed
5122,28845,86847,3245,751,2024-02-18,2,Size/Fit Issue,135918.68,Completed
5123,28853,86872,5780,869,2025-10-29,1,Changed Mind,27599.74,Completed
5124,28877,86941,7849,552,2025-08-30,1,Late Delivery,36436.81,Completed
5125,28880,86952,58,63,2023-11-08,1,Changed Mind,19746.23,Completed
5126,28885,86968,4493,468,2024-10-08,1,Damaged Product,31010.39,Completed
5127,28889,86979,6944,577,2025-10-13,1,Size/Fit Issue,28640.16,Completed
5128,28889,86980,6944,703,2025-10-13,1,Damaged Product,52335.37,Completed
5129,28891,86986,3387,357,2024-08-04,1,Product Not as Expected,38950.15,Completed
5130,28893,86993,3660,72,2025-11-18,1,Late Delivery,13728.33,Completed
5131,28908,87047,2351,990,2024-04-02,1,Quality Issue,16191.64,Completed
5132,28910,87055,2862,137,2023-05-05,1,Late Delivery,55784.74,Completed
5133,28930,87109,5726,370,2025-09-14,1,Product Not as Expected,42652.44,Completed
5134,28940,87133,4451,674,2023-09-16,1,Quality Issue,44208.19,Completed
5135,28941,87136,2068,846,2024-05-20,1,Late Delivery,21886.79,Completed
5136,28951,87170,736,717,2024-07-28,2,Changed Mind,159317.04,Completed
5137,28953,87175,3342,27,2024-01-31,1,Quality Issue,29873.78,Completed
5138,28958,87188,7026,845,2023-05-06,1,Size/Fit Issue,16357.94,Completed
5139,28964,87204,9102,671,2024-09-27,2,Damaged Product,130272.56,Completed
5140,28965,87207,1620,34,2023-12-17,1,Damaged Product,54888.32,Completed
5141,28970,87222,3516,61,2023-03-14,1,Changed Mind,55328.05,Completed
5142,28973,87225,6400,353,2025-08-14,1,Size/Fit Issue,44608.27,Completed
5143,28980,87250,407,994,2024-12-23,2,Size/Fit Issue,110937.2,Completed
5144,28992,87287,4870,875,2023-11-28,1,Changed Mind,42404.31,Completed
5145,28993,87291,4243,273,2023-04-17,1,Size/Fit Issue,58733.95,Completed
5146,28993,87293,4243,712,2023-04-17,1,Quality Issue,7038.7,Completed
5147,29004,87319,3317,712,2024-05-25,1,Damaged Product,7038.7,Completed
5148,29010,87337,7870,89,2023-10-31,1,Changed Mind,61030.45,Completed
5149,29012,87341,7797,209,2024-09-13,1,Size/Fit Issue,43254.59,Completed
5150,29013,87342,40,525,2023-11-22,1,Wrong Product,64720.45,Completed
5151,29013,87343,40,294,2023-11-22,1,Changed Mind,41899.87,Completed
5152,29020,87368,6225,689,2025-01-11,2,Damaged Product,51014.62,Completed
5153,29021,87369,5091,934,2024-01-04,1,Damaged Product,13975.94,Completed
5154,29022,87374,3945,233,2025-12-22,1,Wrong Product,11531.39,Completed
5155,29024,87382,1370,534,2025-10-26,2,Wrong Product,7925.3,Completed
5156,29025,87386,8338,208,2025-12-16,1,Quality Issue,53391.84,Completed
5157,29033,87409,8555,634,2023-01-30,1,Damaged Product,39143.06,Completed
5158,29034,87416,9569,730,2023-06-14,1,Late Delivery,6687.12,Completed
5159,29042,87442,8483,901,2024-07-24,1,Changed Mind,49064.78,Completed
5160,29042,87443,8483,814,2024-07-24,3,Changed Mind,87538.08,Completed
5161,29042,87445,8483,31,2024-07-24,1,Wrong Product,5278.2,Completed
5162,29044,87450,9705,978,2023-12-10,1,Late Delivery,70358.3,Completed
5163,29066,87528,1993,672,2023-11-29,1,Changed Mind,6215.74,Completed
5164,29069,87534,8181,824,2023-03-04,1,Quality Issue,26487.37,Completed
5165,29083,87578,6206,623,2025-01-12,1,Damaged Product,71271.12,Completed
5166,29093,87613,555,105,2025-09-30,3,Quality Issue,41472.93,Completed
5167,29098,87632,9829,449,2024-08-21,2,Late Delivery,103306.32,Completed
5168,29103,87651,9864,350,2024-01-08,5,Size/Fit Issue,178503.65,Completed
5169,29114,87684,1324,483,2025-12-16,1,Quality Issue,81445.06,Completed
5170,29118,87695,5837,784,2025-11-16,1,Wrong Product,66280.45,Completed
5171,29126,87715,4122,377,2024-11-09,1,Quality Issue,38654.29,Completed
5172,29127,87721,1498,146,2024-06-20,1,Late Delivery,9172.39,Completed
5173,29149,87784,6089,260,2023-02-28,1,Damaged Product,2939.69,Completed
5174,29164,87826,8417,87,2024-11-18,3,Product Not as Expected,53067.72,Completed
5175,29171,87848,7550,51,2025-09-24,1,Wrong Product,6891.96,Completed
5176,29173,87859,1885,18,2023-09-07,1,Changed Mind,13809.81,Completed
5177,29180,87879,292,762,2024-05-25,1,Product Not as Expected,4852.55,Completed
5178,29181,87886,3740,144,2023-04-01,2,Wrong Product,80939.08,Completed
5179,29194,87927,5329,266,2025-10-31,2,Quality Issue,19780.48,Completed
5180,29198,87941,442,994,2023-03-28,1,Quality Issue,55468.6,Completed
5181,29207,87966,9969,102,2025-09-15,1,Late Delivery,41669.88,Completed
5182,29209,87973,9463,573,2024-12-11,1,Damaged Product,17211.31,Completed
5183,29211,87979,2462,461,2024-07-23,1,Quality Issue,57237.0,Completed
5184,29216,87995,5918,9,2024-05-26,2,Late Delivery,123608.36,Completed
5185,29223,88017,9440,712,2025-04-01,1,Size/Fit Issue,7038.7,Completed
